run,type,module,name,attrname,attrvalue,vectime,vecvalue
General-0-20240512-15:31:28-36251,vector,Network.nodeTx.traTx,BufferSizeVector,,,"0 4.018978425752 9.969711904391 12.924025925098 19.168970999928 21.68801464787 27.700699621319 29.464054778664 32.590475343123 35.912585105247 37.464995229156 39.306656659182 40.436765904422 47.552044054938 47.738874996036 58.346594291807 59.365333942501 60.912860678336 62.991088992739 68.011556569133 73.362632410173 75.771189572774 77.863613787882 80.549798917163 82.146189346014 90.460602420731 96.247384066411 96.483177203899 97.800226791875 98.091942075473 101.434702102059 101.500063984936 102.969658024153 108.689618547157 118.77016231892 123.58867194656 124.072610678288 130.601616303702 137.13247139462 149.437181375874 151.490650728444 156.627417311041 161.792223950697 163.772798221502 166.124684369309 170.977599486078 174.612604099551 175.015402209753 179.096130856869 182.364712854786 185.156140678921 185.651275656521 188.117946563616 197.380092093175","0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
General-0-20240512-15:31:28-36251,vector,Network.nodeTx.traTx,PacketDropVector,,,"0","0"
General-0-20240512-15:31:28-36251,vector,Network.nodeTx.traTx,ReceiveFeedbackVector,,,"0 4.319178425752 10.269911904391 13.224225925098 19.469170999928 21.98821464787 28.000899621319 29.764254778664 32.890675343123 36.212785105247 37.765195229156 39.606856659182 40.736965904422 47.852244054938 48.053039929443 58.646794291807 59.665533942501 61.213060678336 63.291288992739 68.311756569133 73.662832410173 76.071389572774 78.163813787882 80.849998917163 82.446389346014 90.760802420731 96.547584066411 96.783377203899 98.100426791875 98.392142075473 101.734902102059 101.935697976564 103.269858024153 108.989818547157 119.07036231892 123.88887194656 124.372810678288 130.901816303702 137.43267139462 149.737381375874 151.790850728444 156.927617311041 162.092423950697 164.072998221502 166.424884369309 171.277799486078 174.912804099551 175.315602209753 179.396330856869 182.664912854786 185.456340678921 185.951475656521 188.418146563616 197.680292093175","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
General-0-20240512-15:31:28-36251,vector,Network.queue0,BufferSizeVector,,,"0 4.119078425752 10.069811904391 13.024125925098 19.269070999928 21.78811464787 27.800799621319 29.564154778664 32.690575343123 36.012685105247 37.565095229156 39.406756659182 40.536865904422 47.652144054938 47.838974996036 58.446694291807 59.465433942501 61.012960678336 63.091188992739 68.111656569133 73.462732410173 75.871289572774 77.963713787882 80.649898917163 82.246289346014 90.560702420731 96.347484066411 96.583277203899 97.900326791875 98.192042075473 101.534802102059 101.634802102059 103.069758024153 108.789718547157 118.87026231892 123.68877194656 124.172710678288 130.701716303702 137.23257139462 149.537281375874 151.590750728444 156.727517311041 161.892323950697 163.872898221502 166.224784369309 171.077699486078 174.712704099551 175.115502209753 179.196230856869 182.464812854786 185.256240678921 185.751375656521 188.218046563616 197.480192093175","0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
General-0-20240512-15:31:28-36251,vector,Network.queue0,PacketDropVector,,,"0","0"
General-0-20240512-15:31:28-36251,vector,Network.queue0,FeedbackVector,,,"0","0"
General-0-20240512-15:31:28-36251,vector,Network.queue1,BufferSizeVector,,,"0 4.319178425752 10.269911904391 13.224225925098 19.469170999928 21.98821464787 28.000899621319 29.764254778664 32.890675343123 36.212785105247 37.765195229156 39.606856659182 40.736965904422 47.852244054938 48.053039929443 58.646794291807 59.665533942501 61.213060678336 63.291288992739 68.311756569133 73.662832410173 76.071389572774 78.163813787882 80.849998917163 82.446389346014 90.760802420731 96.547584066411 96.783377203899 98.100426791875 98.392142075473 101.734902102059 101.935697976564 103.269858024153 108.989818547157 119.07036231892 123.88887194656 124.372810678288 130.901816303702 137.43267139462 149.737381375874 151.790850728444 156.927617311041 162.092423950697 164.072998221502 166.424884369309 171.277799486078 174.912804099551 175.315602209753 179.396330856869 182.664912854786 185.456340678921 185.951475656521 188.418146563616 197.680292093175","0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
General-0-20240512-15:31:28-36251,vector,Network.queue1,PacketDropVector,,,"0","0"
General-0-20240512-15:31:28-36251,vector,Network.queue1,FeedbackVector,,,"0","0"
General-0-20240512-15:31:28-36251,vector,Network.nodeRx.sink,packetReceived,,,"0 4.419178425752 10.369911904391 13.324225925098 19.569170999928 22.08821464787 28.100899621319 29.864254778664 32.990675343123 36.312785105247 37.865195229156 39.706856659182 40.836965904422 47.952244054938 48.153039929443 58.746794291807 59.765533942501 61.313060678336 63.391288992739 68.411756569133 73.762832410173 76.171389572774 78.263813787882 80.949998917163 82.546389346014 90.860802420731 96.647584066411 96.883377203899 98.200426791875 98.492142075473 101.834902102059 102.035697976564 103.369858024153 109.089818547157 119.17036231892 123.98887194656 124.472810678288 131.001816303702 137.53267139462 149.837381375874 151.890850728444 157.027617311041 162.192423950697 164.172998221502 166.524884369309 171.377799486078 175.012804099551 175.415602209753 179.496330856869 182.764912854786 185.556340678921 186.051475656521 188.518146563616 197.780292093175","0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53"
General-0-20240512-15:31:28-36251,vector,Network.nodeRx.traRx,BufferSizeVector,,,"0 4.319178425752 10.269911904391 13.224225925098 19.469170999928 21.98821464787 28.000899621319 29.764254778664 32.890675343123 36.212785105247 37.765195229156 39.606856659182 40.736965904422 47.852244054938 48.053039929443 58.646794291807 59.665533942501 61.213060678336 63.291288992739 68.311756569133 73.662832410173 76.071389572774 78.163813787882 80.849998917163 82.446389346014 90.760802420731 96.547584066411 96.783377203899 98.100426791875 98.392142075473 101.734902102059 101.935697976564 103.269858024153 108.989818547157 119.07036231892 123.88887194656 124.372810678288 130.901816303702 137.43267139462 149.737381375874 151.790850728444 156.927617311041 162.092423950697 164.072998221502 166.424884369309 171.277799486078 174.912804099551 175.315602209753 179.396330856869 182.664912854786 185.456340678921 185.951475656521 188.418146563616 197.680292093175","0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
General-0-20240512-15:31:28-36251,vector,Network.nodeRx.traRx,PacketDropVector,,,"0","0"
General-0-20240512-15:31:28-36251,vector,Network.nodeRx.traRx,SendFeedbackPktVector,,,"0 4.319178425752 10.269911904391 13.224225925098 19.469170999928 21.98821464787 28.000899621319 29.764254778664 32.890675343123 36.212785105247 37.765195229156 39.606856659182 40.736965904422 47.852244054938 48.053039929443 58.646794291807 59.665533942501 61.213060678336 63.291288992739 68.311756569133 73.662832410173 76.071389572774 78.163813787882 80.849998917163 82.446389346014 90.760802420731 96.547584066411 96.783377203899 98.100426791875 98.392142075473 101.734902102059 101.935697976564 103.269858024153 108.989818547157 119.07036231892 123.88887194656 124.372810678288 130.901816303702 137.43267139462 149.737381375874 151.790850728444 156.927617311041 162.092423950697 164.072998221502 166.424884369309 171.277799486078 174.912804099551 175.315602209753 179.396330856869 182.664912854786 185.456340678921 185.951475656521 188.418146563616 197.680292093175","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
General-0-20240512-15:31:28-36251,vector,Network.nodeRx.sink,Delay,,,"4.419178425752 10.369911904391 13.324225925098 19.569170999928 22.08821464787 28.100899621319 29.864254778664 32.990675343123 36.312785105247 37.865195229156 39.706856659182 40.836965904422 47.952244054938 48.153039929443 58.746794291807 59.765533942501 61.313060678336 63.391288992739 68.411756569133 73.762832410173 76.171389572774 78.263813787882 80.949998917163 82.546389346014 90.860802420731 96.647584066411 96.883377203899 98.200426791875 98.492142075473 101.834902102059 102.035697976564 103.369858024153 109.089818547157 119.17036231892 123.98887194656 124.472810678288 131.001816303702 137.53267139462 149.837381375874 151.890850728444 157.027617311041 162.192423950697 164.172998221502 166.524884369309 171.377799486078 175.012804099551 175.415602209753 179.496330856869 182.764912854786 185.556340678921 186.051475656521 188.518146563616 197.780292093175","0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.414164933407 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.535633991628 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002 0.4002"
