run,type,module,name,attrname,attrvalue,vectime,vecvalue
General-0-20240511-23:08:39-103794,vector,Network.nodeTx.gen,packetSent,,,"0 1.004744606438 2.492427976098 3.231006481275 4.792242749983 5.422003661969 6.925174905331 7.366013694667 8.147618835782 8.978146276313 9.36624880729 9.826664164796 10.109191476106 11.888011013735 11.934718749009 14.586648572952 14.841333485625 15.228215169584 15.747772248185 17.002889142283 18.340658102543 18.942797393193 19.46590344697 20.13744972929 20.536547336503 22.615150605182 24.061846016602 24.120794300974 24.450056697968 24.522985518867 25.358675525513 25.375015996232 25.742414506036 27.172404636787 29.692540579728 30.897167986638 31.01815266957 32.650404075924 34.283117848653 37.359295343966 37.872662682108 39.156854327757 40.448055987671 40.943199555372 41.531171092324 42.744399871516 43.653151024884 43.753850552434 44.774032714213 45.591178213692 46.289035169726 46.412818914126 47.0294866409 49.34502302329 50.482114767365 51.07237660077 51.161933529276 51.590386105458 52.103741867083 52.349566148805 52.514528774429 53.70513263503 54.773364782729 55.260630721275 55.455869513864 56.128137278354 56.244359700188 56.259534555549 56.57295120409 57.342055955343 57.4717651469 58.22936248864 58.4305160343 59.198154416195 59.589000055641 61.891332072663 63.754462772034 64.670573935794 65.148770797249 65.50518559329 66.264781260087 66.72440718548 68.585488034835 69.542374274401 69.626023255021 69.675715487394 72.475886434958 73.355016408999 74.202083714189 75.090561670739 75.240502523553 75.429467888419 75.784191111315 75.894614062058 77.005848213891 77.309017785317 78.057867033134 78.419548681314 78.734038727157 79.409580961979 79.440927487109 79.902786935754 80.707483739887 84.271081216828 86.825438530471 86.911546616996 87.757807747678 87.945248962698 88.751664359034 88.892395195374 93.180475475569 94.027469647644 94.725002330545 94.958666757159 95.386718498826 95.889071763619 96.404096564901 96.628318171684 97.409809430941 97.548311395858 97.878312379796 97.97187670763 98.870411348857 99.724869106577 100.030113781276 100.149083596678 101.354391863296 101.529496340502 103.919248253984 104.287259420176 105.156274924879 106.532540251052 106.543471913797 106.625187819017 107.405269366342 108.86112450177 109.756975994373 109.83780381462 112.696674512496 115.695899680164 117.380156720798 117.886025997915 118.456092872582 121.465634700185 121.511496241324 122.254279038845 122.734236548158 123.80963276588 123.825784868397 123.857765907644 124.324068618738 124.589996811509 127.703252909785 127.805698322034 128.16203389157 128.442974763075 128.967491790566 129.068602699706 130.002101520945 130.308262280034 132.007652037635 132.435559538241 134.438688964709 134.491726885895 134.68724324436 135.630594866012 136.296869678865 136.965747704441 138.568340122447 138.815071994525 139.384070344299 139.976677504657 141.965143390238 142.044063636973 144.07630724334 144.762623756199 144.832040142071 146.951444885012 147.211717217435 147.518565388714 147.526085989245 148.406762717318 149.884624838119 149.997689408968 150.831113932312 151.839060980399 153.312086957589 153.58541029121 153.83142447022 153.993304821074 154.399064919679 155.105568153246 155.749406073087 155.765656040124 155.909857841712 157.322450699642 157.691835416478 157.695600648872 157.822273853856 158.728381167434 159.402847593153 159.654624921837 160.627831844586 161.690838143586 161.963115534174 164.583230076346 165.03755339913 165.266370177136 166.395189704572 167.081904078835 167.485379124105 168.202651820734 170.013638681423 170.693015330675 171.50794231469 171.709878309003 173.487083827782 175.928909153289 176.840595524115 177.314694746077 177.791798261541 179.290566165427 182.364971432022 183.326762285819 183.425583603709 183.707999710328 184.873454557179 186.218192320816 186.642770318109 187.046785316313 187.947010929788 189.650610446642 189.880538827498 190.576967488559 190.877558562484 192.585422922471 195.276919284912 196.220425631828 196.930714760177 197.964242175218 198.826510082527 199.383149651247 199.992643868284","0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242"
General-0-20240511-23:08:39-103794,vector,Network.nodeTx.traTx,BufferSizeVector,,,"0 1.004744606438 2.492427976098 3.231006481275 4.792242749983 5.422003661969 6.925174905331 7.366013694667 8.147618835782 8.978146276313 9.36624880729 9.826664164796 10.109191476106 11.888011013735 11.934718749009 14.586648572952 14.841333485625 15.228215169584 15.747772248185 17.002889142283 18.340658102543 18.942797393193 19.46590344697 20.13744972929 20.536547336503 22.615150605182 24.061846016602 24.120794300974 24.450056697968 24.522985518867 25.358675525513 25.375015996232 25.742414506036 27.172404636787 29.692540579728 30.897167986638 31.01815266957 32.650404075924 34.283117848653 37.359295343966 37.872662682108 39.156854327757 40.448055987671 40.943199555372 41.531171092324 42.744399871516 43.653151024884 43.753850552434 44.774032714213 45.591178213692 46.289035169726 46.412818914126 47.0294866409 49.34502302329 50.482114767365 51.07237660077 51.161933529276 51.590386105458 52.103741867083 52.349566148805 52.514528774429 53.70513263503 54.773364782729 55.260630721275 55.455869513864 56.128137278354 56.244359700188 56.259534555549 56.57295120409 57.342055955343 57.4717651469 58.22936248864 58.4305160343 59.198154416195 59.589000055641 61.891332072663 63.754462772034 64.670573935794 65.148770797249 65.50518559329 66.264781260087 66.72440718548 68.585488034835 69.542374274401 69.626023255021 69.675715487394 72.475886434958 73.355016408999 74.202083714189 75.090561670739 75.240502523553 75.429467888419 75.784191111315 75.894614062058 77.005848213891 77.309017785317 78.057867033134 78.419548681314 78.734038727157 79.409580961979 79.440927487109 79.902786935754 80.707483739887 84.271081216828 86.825438530471 86.911546616996 87.757807747678 87.945248962698 88.751664359034 88.892395195374 93.180475475569 94.027469647644 94.725002330545 94.958666757159 95.386718498826 95.889071763619 96.404096564901 96.628318171684 97.409809430941 97.548311395858 97.878312379796 97.97187670763 98.870411348857 99.724869106577 100.030113781276 100.149083596678 101.354391863296 101.529496340502 103.919248253984 104.287259420176 105.156274924879 106.532540251052 106.543471913797 106.625187819017 107.405269366342 108.86112450177 109.756975994373 109.83780381462 112.696674512496 115.695899680164 117.380156720798 117.886025997915 118.456092872582 121.465634700185 121.511496241324 122.254279038845 122.734236548158 123.80963276588 123.825784868397 123.857765907644 124.324068618738 124.589996811509 127.703252909785 127.805698322034 128.16203389157 128.442974763075 128.967491790566 129.068602699706 130.002101520945 130.308262280034 132.007652037635 132.435559538241 134.438688964709 134.491726885895 134.68724324436 135.630594866012 136.296869678865 136.965747704441 138.568340122447 138.815071994525 139.384070344299 139.976677504657 141.965143390238 142.044063636973 144.07630724334 144.762623756199 144.832040142071 146.951444885012 147.211717217435 147.518565388714 147.526085989245 148.406762717318 149.884624838119 149.997689408968 150.831113932312 151.839060980399 153.312086957589 153.58541029121 153.83142447022 153.993304821074 154.399064919679 155.105568153246 155.749406073087 155.765656040124 155.909857841712 157.322450699642 157.691835416478 157.695600648872 157.822273853856 158.728381167434 159.402847593153 159.654624921837 160.627831844586 161.690838143586 161.963115534174 164.583230076346 165.03755339913 165.266370177136 166.395189704572 167.081904078835 167.485379124105 168.202651820734 170.013638681423 170.693015330675 171.50794231469 171.709878309003 173.487083827782 175.928909153289 176.840595524115 177.314694746077 177.791798261541 179.290566165427 182.364971432022 183.326762285819 183.425583603709 183.707999710328 184.873454557179 186.218192320816 186.642770318109 187.046785316313 187.947010929788 189.650610446642 189.880538827498 190.576967488559 190.877558562484 192.585422922471 195.276919284912 196.220425631828 196.930714760177 197.964242175218 198.826510082527 199.383149651247 199.992643868284","0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
General-0-20240511-23:08:39-103794,vector,Network.nodeTx.traTx,PacketDropVector,,,"0","0"
General-0-20240511-23:08:39-103794,vector,Network.nodeTx.traTx,ReceiveFeedbackVector,,,"0 1.204944606438 2.692627976098 3.431206481275 4.992442749983 5.622203661969 7.125374905331 7.566213694667 8.347818835782 9.178346276313 9.56644880729 10.026864164796 10.309391476106 12.088211013735 12.288211013735 14.786848572952 15.041533485625 15.428415169584 15.947972248185 17.203089142283 18.540858102543 19.142997393193 19.66610344697 20.33764972929 20.736747336503 22.815350605182 24.262046016602 24.462046016602 24.662046016602 24.862046016602 25.558875525513 25.758875525513 25.958875525513 27.372604636787 29.892740579728 31.097367986638 31.297367986638 32.850604075924 34.483317848653 37.559495343966 38.072862682108 39.357054327757 40.648255987671 41.143399555372 41.731371092324 42.944599871516 43.853351024884 44.053351024884 44.974232714213 45.791378213692 46.489235169726 46.689235169726 47.2296866409 49.54522302329 50.682314767365 51.27257660077 51.47257660077 51.790586105458 52.303941867083 52.549766148805 52.749766148805 53.90533263503 54.973564782729 55.460830721275 55.660830721275 56.328337278354 56.528337278354 56.728337278354 56.928337278354 57.542255955343 57.742255955343 58.42956248864 58.6307160343 59.398354416195 59.789200055641 62.091532072663 63.954662772034 64.870773935794 65.348970797249 65.70538559329 66.464981260087 66.92460718548 68.785688034835 69.742574274401 69.942574274401 70.142574274401 72.676086434958 73.555216408999 74.402283714189 75.290761670739 75.490761670739 75.690761670739 75.984391111315 76.184391111315 77.206048213891 77.509217785317 78.258067033134 78.619748681314 78.934238727157 79.609780961979 79.809780961979 80.102986935754 80.907683739887 84.471281216828 87.025638530471 87.225638530471 87.958007747678 88.158007747678 88.951864359034 89.151864359034 93.380675475569 94.227669647644 94.925202330545 95.158866757159 95.586918498826 96.089271763619 96.604296564901 96.828518171684 97.610009430941 97.810009430941 98.078512379796 98.278512379796 99.070611348857 99.925069106577 100.230313781276 100.430313781276 101.554591863296 101.754591863296 104.119448253984 104.487459420176 105.356474924879 106.732740251052 106.932740251052 107.132740251052 107.605469366342 109.06132450177 109.957175994373 110.157175994373 112.896874512496 115.896099680164 117.580356720798 118.086225997915 118.656292872582 121.665834700185 121.865834700185 122.454479038845 122.934436548158 124.00983276588 124.20983276588 124.40983276588 124.60983276588 124.80983276588 127.903452909785 128.103452909785 128.36223389157 128.643174763075 129.167691790566 129.367691790566 130.202301520945 130.508462280034 132.207852037635 132.635759538241 134.638888964709 134.838888964709 135.038888964709 135.830794866012 136.497069678865 137.165947704441 138.768540122447 139.015271994525 139.584270344299 140.176877504657 142.165343390238 142.365343390238 144.27650724334 144.962823756199 145.162823756199 147.151644885012 147.411917217435 147.718765388714 147.918765388714 148.606962717318 150.084824838119 150.284824838119 151.031313932312 152.039260980399 153.512286957589 153.78561029121 154.03162447022 154.23162447022 154.599264919679 155.305768153246 155.949606073087 156.149606073087 156.349606073087 157.522650699642 157.892035416478 158.092035416478 158.292035416478 158.928581167434 159.603047593153 159.854824921837 160.828031844586 161.891038143586 162.163315534174 164.783430076346 165.23775339913 165.466570177136 166.595389704572 167.282104078835 167.685579124105 168.402851820734 170.213838681423 170.893215330675 171.70814231469 171.910078309003 173.687283827782 176.129109153289 177.040795524115 177.514894746077 177.991998261541 179.490766165427 182.565171432022 183.526962285819 183.726962285819 183.926962285819 185.073654557179 186.418392320816 186.842970318109 187.246985316313 188.147210929788 189.850810446642 190.080738827498 190.777167488559 191.077758562484 192.785622922471 195.477119284912 196.420625631828 197.130914760177 198.164442175218 199.026710082527 199.583349651247","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
General-0-20240511-23:08:39-103794,vector,Network.queue0,BufferSizeVector,,,"0 1.104844606438 2.592527976098 3.331106481275 4.892342749983 5.522103661969 7.025274905331 7.466113694667 8.247718835782 9.078246276313 9.46634880729 9.926764164796 10.209291476106 11.988111013735 12.088111013735 14.686748572952 14.941433485625 15.328315169584 15.847872248185 17.102989142283 18.440758102543 19.042897393193 19.56600344697 20.23754972929 20.636647336503 22.715250605182 24.161946016602 24.261946016602 24.550156697968 24.650156697968 25.458775525513 25.558775525513 25.842514506036 27.272504636787 29.792640579728 30.997267986638 31.11825266957 32.750504075924 34.383217848653 37.459395343966 37.972762682108 39.256954327757 40.548155987671 41.043299555372 41.631271092324 42.844499871516 43.753251024884 43.853950552434 44.874132714213 45.691278213692 46.389135169726 46.512918914126 47.1295866409 49.44512302329 50.582214767365 51.17247660077 51.27247660077 51.690486105458 52.203841867083 52.449666148805 52.614628774429 53.80523263503 54.873464782729 55.360730721275 55.555969513864 56.228237278354 56.344459700188 56.444459700188 56.67305120409 57.442155955343 57.5718651469 58.32946248864 58.5306160343 59.298254416195 59.689100055641 61.991432072663 63.854562772034 64.770673935794 65.248870797249 65.60528559329 66.364881260087 66.82450718548 68.685588034835 69.642474274401 69.742474274401 69.842474274401 72.575986434958 73.455116408999 74.302183714189 75.190661670739 75.340602523553 75.529567888419 75.884291111315 75.994714062058 77.105948213891 77.409117785317 78.157967033134 78.519648681314 78.834138727157 79.509680961979 79.609680961979 80.002886935754 80.807583739887 84.371181216828 86.925538530471 87.025538530471 87.857907747678 88.045348962698 88.851764359034 88.992495195374 93.280575475569 94.127569647644 94.825102330545 95.058766757159 95.486818498826 95.989171763619 96.504196564901 96.728418171684 97.509909430941 97.648411395858 97.978412379796 98.078412379796 98.970511348857 99.824969106577 100.130213781276 100.249183596678 101.454491863296 101.629596340502 104.019348253984 104.387359420176 105.256374924879 106.632640251052 106.732640251052 106.832640251052 107.505369366342 108.96122450177 109.857075994373 109.957075994373 112.796774512496 115.795999680164 117.480256720798 117.986125997915 118.556192872582 121.565734700185 121.665734700185 122.354379038845 122.834336548158 123.90973276588 124.00973276588 124.10973276588 124.424168618738 124.690096811509 127.803352909785 127.905798322034 128.26213389157 128.543074763075 129.067591790566 129.168702699706 130.102201520945 130.408362280034 132.107752037635 132.535659538241 134.538788964709 134.638788964709 134.78734324436 135.730694866012 136.396969678865 137.065847704441 138.668440122447 138.915171994525 139.484170344299 140.076777504657 142.065243390238 142.165243390238 144.17640724334 144.862723756199 144.962723756199 147.051544885012 147.311817217435 147.618665388714 147.718665388714 148.506862717318 149.984724838119 150.097789408968 150.931213932312 151.939160980399 153.412186957589 153.68551029121 153.93152447022 154.093404821074 154.499164919679 155.205668153246 155.849506073087 155.949506073087 156.049506073087 157.422550699642 157.791935416478 157.891935416478 157.991935416478 158.828481167434 159.502947593153 159.754724921837 160.727931844586 161.790938143586 162.063215534174 164.683330076346 165.13765339913 165.366470177136 166.495289704572 167.182004078835 167.585479124105 168.302751820734 170.113738681423 170.793115330675 171.60804231469 171.809978309003 173.587183827782 176.029009153289 176.940695524115 177.414794746077 177.891898261541 179.390666165427 182.465071432022 183.426862285819 183.526862285819 183.808099710328 184.973554557179 186.318292320816 186.742870318109 187.146885316313 188.047110929788 189.750710446642 189.980638827498 190.677067488559 190.977658562484 192.685522922471 195.377019284912 196.320525631828 197.030814760177 198.064342175218 198.926610082527 199.483249651247","0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
General-0-20240511-23:08:39-103794,vector,Network.queue0,PacketDropVector,,,"0","0"
General-0-20240511-23:08:39-103794,vector,Network.queue0,FeedbackVector,,,"0","0"
General-0-20240511-23:08:39-103794,vector,Network.queue1,BufferSizeVector,,,"0 1.204944606438 2.692627976098 3.431206481275 4.992442749983 5.622203661969 7.125374905331 7.566213694667 8.347818835782 9.178346276313 9.56644880729 10.026864164796 10.309391476106 12.088211013735 12.288211013735 14.786848572952 15.041533485625 15.428415169584 15.947972248185 17.203089142283 18.540858102543 19.142997393193 19.66610344697 20.33764972929 20.736747336503 22.815350605182 24.262046016602 24.462046016602 24.662046016602 24.862046016602 25.558875525513 25.758875525513 25.958875525513 27.372604636787 29.892740579728 31.097367986638 31.297367986638 32.850604075924 34.483317848653 37.559495343966 38.072862682108 39.357054327757 40.648255987671 41.143399555372 41.731371092324 42.944599871516 43.853351024884 44.053351024884 44.974232714213 45.791378213692 46.489235169726 46.689235169726 47.2296866409 49.54522302329 50.682314767365 51.27257660077 51.47257660077 51.790586105458 52.303941867083 52.549766148805 52.749766148805 53.90533263503 54.973564782729 55.460830721275 55.660830721275 56.328337278354 56.528337278354 56.728337278354 56.928337278354 57.542255955343 57.742255955343 58.42956248864 58.6307160343 59.398354416195 59.789200055641 62.091532072663 63.954662772034 64.870773935794 65.348970797249 65.70538559329 66.464981260087 66.92460718548 68.785688034835 69.742574274401 69.942574274401 70.142574274401 72.676086434958 73.555216408999 74.402283714189 75.290761670739 75.490761670739 75.690761670739 75.984391111315 76.184391111315 77.206048213891 77.509217785317 78.258067033134 78.619748681314 78.934238727157 79.609780961979 79.809780961979 80.102986935754 80.907683739887 84.471281216828 87.025638530471 87.225638530471 87.958007747678 88.158007747678 88.951864359034 89.151864359034 93.380675475569 94.227669647644 94.925202330545 95.158866757159 95.586918498826 96.089271763619 96.604296564901 96.828518171684 97.610009430941 97.810009430941 98.078512379796 98.278512379796 99.070611348857 99.925069106577 100.230313781276 100.430313781276 101.554591863296 101.754591863296 104.119448253984 104.487459420176 105.356474924879 106.732740251052 106.932740251052 107.132740251052 107.605469366342 109.06132450177 109.957175994373 110.157175994373 112.896874512496 115.896099680164 117.580356720798 118.086225997915 118.656292872582 121.665834700185 121.865834700185 122.454479038845 122.934436548158 124.00983276588 124.20983276588 124.40983276588 124.60983276588 124.80983276588 127.903452909785 128.103452909785 128.36223389157 128.643174763075 129.167691790566 129.367691790566 130.202301520945 130.508462280034 132.207852037635 132.635759538241 134.638888964709 134.838888964709 135.038888964709 135.830794866012 136.497069678865 137.165947704441 138.768540122447 139.015271994525 139.584270344299 140.176877504657 142.165343390238 142.365343390238 144.27650724334 144.962823756199 145.162823756199 147.151644885012 147.411917217435 147.718765388714 147.918765388714 148.606962717318 150.084824838119 150.284824838119 151.031313932312 152.039260980399 153.512286957589 153.78561029121 154.03162447022 154.23162447022 154.599264919679 155.305768153246 155.949606073087 156.149606073087 156.349606073087 157.522650699642 157.892035416478 158.092035416478 158.292035416478 158.928581167434 159.603047593153 159.854824921837 160.828031844586 161.891038143586 162.163315534174 164.783430076346 165.23775339913 165.466570177136 166.595389704572 167.282104078835 167.685579124105 168.402851820734 170.213838681423 170.893215330675 171.70814231469 171.910078309003 173.687283827782 176.129109153289 177.040795524115 177.514894746077 177.991998261541 179.490766165427 182.565171432022 183.526962285819 183.726962285819 183.926962285819 185.073654557179 186.418392320816 186.842970318109 187.246985316313 188.147210929788 189.850810446642 190.080738827498 190.777167488559 191.077758562484 192.785622922471 195.477119284912 196.420625631828 197.130914760177 198.164442175218 199.026710082527 199.583349651247","0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
General-0-20240511-23:08:39-103794,vector,Network.queue1,PacketDropVector,,,"0","0"
General-0-20240511-23:08:39-103794,vector,Network.queue1,FeedbackVector,,,"0","0"
